"ghm","ghs","borne_basse","borne_haute","dms_n","rsavclass","noseqta","anseqta"
"17K05Z","",,,2.11526479750779,"10","003","2007"
"17K06Z","",,,4.20638489208633,"10","003","2007"
"17M01S","",,,18.2310614053598,"10","003","2007"
"17M04Z","",,,4.15230604218806,"10","003","2007"
"17M05Z","",,,7.13316865034808,"10","003","2007"
"17M06V","",,,3.15346721020533,"10","003","2007"
"17M06W","",,,5.33399602385686,"10","003","2007"
"17M07V","",,,4.55303360977739,"10","003","2007"
"17M07W","",,,10.007040482776,"10","003","2007"
"17M08Z","",,,20.1676575505351,"10","003","2007"
"17M09V","",,,9.96823295830576,"10","003","2007"
"17M09W","",,,20.6232311320755,"10","003","2007"
"17M10V","",,,7.08973124398144,"10","003","2007"
"17M10W","",,,13.1038119632364,"10","003","2007"
"18C02V","",,,9.31641397495056,"10","003","2007"
"18C02W","",,,21.4133333333333,"10","003","2007"
"18M02V","",,,2.95680735752997,"10","003","2007"
"18M02W","",,,5.41014799154334,"10","003","2007"
"18M03Z","",,,5.84488957370313,"10","003","2007"
"18M04V","",,,4.88519986785596,"10","003","2007"
"18M04W","",,,8.35668103448276,"10","003","2007"
"18M05V","",,,6.2176724137931,"10","003","2007"
"18M05W","",,,9.23589743589744,"10","003","2007"
"18M06Z","",,,7.18983050847458,"10","003","2007"
"18M07V","",,,8.98236514522821,"10","003","2007"
"18M07W","",,,13.859891107078,"10","003","2007"
"18M08V","",,,4.53622197922362,"10","003","2007"
"18M08W","",,,10.3781791374862,"10","003","2007"
"18Z01S","",,,18.8063119119916,"10","003","2007"
"19C02Z","",,,15.8606811145511,"10","003","2007"
"19M02V","",,,5.32445227347793,"10","003","2007"
"19M02W","",,,10.5101596516691,"10","003","2007"
"19M03Z","",,,12.5534798534799,"10","003","2007"
"19M04Z","",,,13.7121888959796,"10","003","2007"
"19M05Z","",,,9.01690256974028,"10","003","2007"
"19M06V","",,,11.6394953905871,"10","003","2007"
"19M06W","",,,15.6262531554273,"10","003","2007"
"19M07V","",,,10.2939806729538,"10","003","2007"
"19M07W","",,,15.0008207292766,"10","003","2007"
"19M08Z","",,,6.21431476209841,"10","003","2007"
"19M09Z","",,,7.223073648361,"10","003","2007"
"19M10Z","",,,7.12303980699638,"10","003","2007"
"19M11V","",,,6.70456580125336,"10","003","2007"
"19M11W","",,,11.4716302241904,"10","003","2007"
"20Z02Z","",,,8.19683026584867,"10","003","2007"
"20Z03Z","",,,5.69282136894825,"10","003","2007"
"20Z04Z","",,,9.12790278733091,"10","003","2007"
"20Z05Z","",,,4.6823251098344,"10","003","2007"
"20Z06V","",,,7.52911627906977,"10","003","2007"
"20Z06W","",,,11.956304619226,"10","003","2007"
"21C01S","",,,30.4742478327384,"10","003","2007"
"21C02Z","",,,10.2463157894737,"10","003","2007"
"21C03Z","",,,22.1083916083916,"10","003","2007"
"21C04Z","",,,4.97164750957854,"10","003","2007"
"21C05V","",,,8.4418834376029,"10","003","2007"
"21C05W","",,,16.718431122449,"10","003","2007"
"21M01S","",,,11.1861283643892,"10","003","2007"
"21M02Z","",,,4.41288166489443,"10","003","2007"
"21M03V","",,,2.80704034354164,"10","003","2007"
"21M03W","",,,7.37847912524851,"10","003","2007"
"21M04Z","",,,2.94632206759443,"10","003","2007"
"21M05Z","",,,3.70871369294606,"10","003","2007"
"21M06Z","",,,3.71587301587302,"10","003","2007"
"21M07V","",,,3.80905397562391,"10","003","2007"
"21M07W","",,,9.27366863905325,"10","003","2007"
"21M08V","",,,4.66280068728522,"10","003","2007"
"21M08W","",,,8.51063829787234,"10","003","2007"
"21M09V","",,,5.64100985221675,"10","003","2007"
"21M09W","",,,10.1207847946045,"10","003","2007"
"22C02Z","",,,21.799886941775,"10","003","2007"
"22C03Z","",,,14.9817351598174,"10","003","2007"
"22M02Z","",,,7.94539781591264,"10","003","2007"
"22Z02Z","",,,41.7037037037037,"10","003","2007"
"23C02Z","",,,8.92363090772693,"10","003","2007"
"23M02Z","",,,9.17447081462476,"10","003","2007"
"23M03V","",,,5.58287854813188,"10","003","2007"
"23M03W","",,,10.9934049023559,"10","003","2007"
"23M04Z","",,,4.88888888888889,"10","003","2007"
"23M05Z","",,,4.55706661307251,"10","003","2007"
"23M06Z","",,,5.09515125360211,"10","003","2007"
"23Z02Z","",,,16.4556818516446,"10","003","2007"
"23Z03Z","",,,3,"10","003","2007"
"24C02Z","",,,0.489889263360616,"10","003","2007"
"24C03Z","",,,0.293900055834729,"10","003","2007"
"24C04Z","",,,0.190619337835612,"10","003","2007"
"24C05Z","",,,0.410181123531909,"10","003","2007"
"24C06Z","",,,0.0500779760873332,"10","003","2007"
"24C07Z","",,,0.464506172839506,"10","003","2007"
"24C08Z","",,,0.418960244648318,"10","003","2007"
"24C09Z","",,,0.563572936748371,"10","003","2007"
"24C10Z","",,,0.397891963109354,"10","003","2007"
"24C11Z","",,,0.500212359311956,"10","003","2007"
"24C12Z","",,,0.699623538735883,"10","003","2007"
"24C13Z","",,,0.722733245729304,"10","003","2007"
"24C14Z","",,,0.854166666666667,"10","003","2007"
"24C15Z","",,,0.302901512055578,"10","003","2007"
"24C17Z","",,,0.39455838570956,"10","003","2007"
"24C18Z","",,,0.599846743295019,"10","003","2007"
"24C20Z","",,,0.564441887226697,"10","003","2007"
"24C21Z","",,,0.576410511894383,"10","003","2007"
"24C22Z","",,,0.437746478873239,"10","003","2007"
"24C23Z","",,,0.443055555555556,"10","003","2007"
"24C24Z","",,,0.117662192873376,"10","003","2007"
"24C25Z","",,,0.404833836858006,"10","003","2007"
"24C27Z","",,,0.373919486292912,"10","003","2007"
"24C28Z","",,,0.340333674813406,"10","003","2007"
"24C29Z","",,,0.712728344136712,"10","003","2007"
"24C30Z","",,,0.388671456144113,"10","003","2007"
"24C31Z","",,,0.50321199143469,"10","003","2007"
"24C32Z","",,,0.325855962219599,"10","003","2007"
"24C33Z","",,,0.305524861878453,"10","003","2007"
"24C34Z","",,,0.480737018425461,"10","003","2007"
"24C35Z","",,,0.385714285714286,"10","003","2007"
"24C37Z","",,,0.320754716981132,"10","003","2007"
"24C38Z","",,,0.32128764278297,"10","003","2007"
"24C39Z","",,,0.613807982740022,"10","003","2007"
"24C40Z","",,,0.636766334440753,"10","003","2007"
"24C41Z","",,,0.509800520381613,"10","003","2007"
"24C42Z","",,,0.725681935151827,"10","003","2007"
"24C43Z","",,,0.903225806451613,"10","003","2007"
"24C44Z","",,,0.748603351955307,"10","003","2007"
"24C45Z","",,,0.66537216828479,"10","003","2007"
"24C46Z","",,,0.519723994271579,"10","003","2007"
"24C47Z","",,,0.52250146113384,"10","003","2007"
"24C48Z","",,,0.248326780515622,"10","003","2007"
"24C49Z","",,,0.0379021037986424,"10","003","2007"
"24C50Z","",,,0.694655453065654,"10","003","2007"
"24C51Z","",,,0.678253839935327,"10","003","2007"
"24C52Z","",,,0.34789391575663,"10","003","2007"
"24C53Z","",,,0.618957088538838,"10","003","2007"
"24C54Z","",,,0.124441755265508,"10","003","2007"
"24C55Z","",,,0.339376770538244,"10","003","2007"
"24K01Z","",,,0.114583333333333,"10","003","2007"
"24K04Z","",,,0.171370851370851,"10","003","2007"
"24K05Z","",,,0.8517150997151,"10","003","2007"
"24K08Z","",,,0.600089502978771,"10","003","2007"
"24K09Z","",,,0.459946692512721,"10","003","2007"
"24K10Z","",,,0.140452187530586,"10","003","2007"
"24K11Z","",,,0.103745621126381,"10","003","2007"
"24K12Z","",,,0.134751773049645,"10","003","2007"
"24K14Z","",,,0.195272603472594,"10","003","2007"
"24K15Z","",,,0.259612466946985,"10","003","2007"
"24K16Z","",,,0.93411974182061,"10","003","2007"
"24K17Z","",,,0.621835443037975,"10","003","2007"
"24K18Z","",,,0.361647361647362,"10","003","2007"
"24K19Z","",,,0.457731958762887,"10","003","2007"
"24K20Z","",,,0.0614376407945935,"10","003","2007"
"24K21Z","",,,0.597975415762834,"10","003","2007"
"24K22Z","",,,0.164080865068171,"10","003","2007"
"24K23Z","",,,0.131321370309951,"10","003","2007"
"24K24Z","",,,0.685909980430528,"10","003","2007"
"24K25Z","",,,0.307722513089005,"10","003","2007"
"24K26Z","",,,0.239019996397046,"10","003","2007"
"24K27Z","",,,0.387932447942286,"10","003","2007"
"24K28Z","",,,0.18309286310086,"10","003","2007"
"24K29Z","",,,0.241755473745398,"10","003","2007"
"24K30Z","",,,0.317894447498626,"10","003","2007"
"24K31Z","",,,0.197124304267161,"10","003","2007"
"24K32Z","",,,0.28400826762612,"10","003","2007"
"24K33Z","",,,0.0651820272620183,"10","003","2007"
"24K34Z","",,,0.445628680032794,"10","003","2007"
"24K35Z","",,,0.18969366467811,"10","003","2007"
"24K36Z","",,,0.889975550122249,"10","003","2007"
"24K37Z","",,,0.521739130434783,"10","003","2007"
"24K38Z","",,,0.207310319364962,"10","003","2007"
"24K39Z","",,,0.743661257606491,"10","003","2007"
"24M01Z","",,,0.614627866689976,"10","003","2007"
"24M02Z","",,,0.74959779166455,"10","003","2007"
"24M03Z","",,,0.291870741294557,"10","003","2007"
"24M04Z","",,,0.291826370256803,"10","003","2007"
"24M05Z","",,,0.606273731446324,"10","003","2007"
"24M06Z","",,,0.450313316589289,"10","003","2007"
"24M07Z","",,,0.527590811965812,"10","003","2007"
"24M08Z","",,,0.396983964670585,"10","003","2007"
"24M09Z","",,,0.583109987357775,"10","003","2007"
"24M10Z","",,,0.415004311583788,"10","003","2007"
"24M11Z","",,,0.617873045289424,"10","003","2007"
"24M12Z","",,,0.447022791236687,"10","003","2007"
"24M13Z","",,,0.257918207112094,"10","003","2007"
"24M14Z","",,,0.373906080192187,"10","003","2007"
"24M15Z","",,,0.647692512302168,"10","003","2007"
"24M16Z","",,,0.204124529050169,"10","003","2007"
"24M17Z","",,,0.607958310741611,"10","003","2007"
"24M18Z","",,,0.198619312983448,"10","003","2007"
"24M19Z","",,,0.174849831284551,"10","003","2007"
"24M20Z","",,,0.555436117936118,"10","003","2007"
"24M21Z","",,,0.301760900467059,"10","003","2007"
"24M22Z","",,,0.234688322293803,"10","003","2007"
"24M23Z","",,,0.280529595015576,"10","003","2007"
"24M24Z","",,,0.215914910380146,"10","003","2007"
"24M25Z","",,,0.30577018828259,"10","003","2007"
"24M26Z","",,,0.220550503551917,"10","003","2007"
"24M27Z","",,,0.327340007191991,"10","003","2007"
"24M28Z","",,,0.453575790473606,"10","003","2007"
"24M29Z","",,,0.501523284491513,"10","003","2007"
"24M30Z","",,,0.283237062083216,"10","003","2007"
"24M31Z","",,,0.715889020545954,"10","003","2007"
"24M32Z","",,,0.488067347019815,"10","003","2007"
"24M33Z","",,,0.490306946688207,"10","003","2007"
"24M34Z","",,,0.002128430816704,"10","003","2007"
"24M35Z","",,,0.0244043321299639,"10","003","2007"
"24M36Z","",,,0.0983598844485429,"10","003","2007"
"24M37Z","",,,0.0800238877276799,"10","003","2007"
"24M38Z","",,,0.14910071942446,"10","003","2007"
"24M39Z","",,,0.0479266195299064,"10","003","2007"
"24M40Z","",,,0.0398494576046048,"10","003","2007"
"24Z09E","",,,0.469982847341338,"10","003","2007"
"24Z10E","",,,0.105525550477773,"10","003","2007"
"24Z11E","",,,0.586786951429212,"10","003","2007"
"24Z15Z","",,,0.0490992693373646,"10","003","2007"
"24Z17Z","",,,0.664377828755658,"10","003","2007"
"24Z18Z","",,,0.387726981939865,"10","003","2007"
"24Z19Z","",,,0.583025830258303,"10","003","2007"
"24Z20Z","",,,0.756375838926175,"10","003","2007"
"24Z21Z","",,,0.62728576550735,"10","003","2007"
"24Z22Z","",,,0.540083683173556,"10","003","2007"
"24Z23Z","",,,0.580395724357517,"10","003","2007"
"24Z24Z","",,,0.396788990825688,"10","003","2007"
"24Z25Z","",,,0.351800554016621,"10","003","2007"
"25C02Z","",,,20.912739965096,"10","003","2007"
"25M02A","",,,10.2236266407389,"10","003","2007"
"25M02B","",,,12.4349840718216,"10","003","2007"
"25M02C","",,,19.545720555962,"10","003","2007"
"25Z02E","",,,27.6186252771619,"10","003","2007"
"25Z03Z","",,,11.2881355932203,"10","003","2007"
"26C01S","",,,35.9320113314448,"10","003","2007"
"26C02Z","",,,21.0091954022989,"10","003","2007"
"26M01S","",,,25.3715124816446,"10","003","2007"
"26M02Z","",,,13.2967812329514,"10","003","2007"
"27C02Z","",,,38.6802935010482,"10","003","2007"
"27C03Z","",,,24.6373626373626,"10","003","2007"
"27C04Z","",,,46.8351648351648,"10","003","2007"
"27C05Z","",,,56.5924855491329,"10","003","2007"
"27C06Z","",,,17.4102056962025,"10","003","2007"
"27Z02Z","",,,46.4551002615519,"10","003","2007"
"27Z03Z","",,,21.3872139484199,"10","003","2007"
"28Z01Z","",,,0,"10","003","2007"
"28Z02Z","",,,0,"10","003","2007"
"28Z03Z","",,,0,"10","003","2007"
"28Z04Z","",,,0,"10","003","2007"
"28Z05Z","",,,0,"10","003","2007"
"28Z06Z","",,,0,"10","003","2007"
"28Z07Z","",,,0,"10","003","2007"
"28Z08Z","",,,0,"10","003","2007"
"28Z09Z","",,,0,"10","003","2007"
"28Z10Z","",,,0,"10","003","2007"
"28Z11Z","",,,0,"10","003","2007"
"28Z12Z","",,,0,"10","003","2007"
"28Z13Z","",,,0,"10","003","2007"
"28Z14Z","",,,0,"10","003","2007"
"28Z15Z","",,,0,"10","003","2007"
"90H02Z","",,,16.2984607984608,"10","003","2007"
"90H03Z","",,,0.47093023255814,"10","003","2007"
"90Z01Z","",,,1.09090909090909,"10","003","2007"
"90Z02Z","",,,0.374172185430464,"10","003","2007"
"01C01S","",,,25.7320846905537,"10","004","2008"
"01C03V","",,,9.81526104417671,"10","004","2008"
"01C03W","",,,24.7917637917638,"10","004","2008"
"01C04V","",,,9.34801136363636,"10","004","2008"
"01C04W","",,,24.1282848701602,"10","004","2008"
"01C05V","",,,7.71789105447276,"10","004","2008"
"01C05W","",,,13.9109341057205,"10","004","2008"
"01C06V","",,,6.09119251753702,"10","004","2008"
"01C06W","",,,8.02957171991842,"10","004","2008"
"01C08V","",,,4.01981541802389,"10","004","2008"
"01C08W","",,,8.98579234972678,"10","004","2008"
"01C09Z","",,,12.1989417989418,"10","004","2008"
"01C10Z","",,,4.68595041322314,"10","004","2008"
"01C11Z","",,,12.8616541353383,"10","004","2008"
"01C12Z","",,,11.5768993205683,"10","004","2008"
"01C13Z","",,,2.56441878771976,"10","004","2008"
"01K02Z","",,,8.15475409836066,"10","004","2008"
"01K03Z","",,,8.46714031971581,"10","004","2008"
"01M01S","",,,17.6875690373014,"10","004","2008"
"01M02Z","",,,3.32862434859044,"10","004","2008"
"01M03V","",,,4.17885016613863,"10","004","2008"
"01M03W","",,,8.53372821617388,"10","004","2008"
"01M04Z","",,,5.59357982229865,"10","004","2008"
"01M05V","",,,8.95406824146982,"10","004","2008"
"01M05W","",,,15.5244755244755,"10","004","2008"
"01M06V","",,,9.10139301210322,"10","004","2008"
"01M06W","",,,14.3148705599037,"10","004","2008"
"01M07Z","",,,12.3994895354773,"10","004","2008"
"01M08V","",,,7.91704974271012,"10","004","2008"
"01M08W","",,,13.5493836554558,"10","004","2008"
"01M09Z","",,,10.0798185941043,"10","004","2008"
"01M10V","",,,8.11113472163196,"10","004","2008"
"01M10W","",,,14.1702281781963,"10","004","2008"
"01M11V","",,,5.27803048439869,"10","004","2008"
"01M11W","",,,9.76260547437744,"10","004","2008"
"01M12V","",,,4.26179084073821,"10","004","2008"
"01M12W","",,,10.7575348837209,"10","004","2008"
"01M13Z","",,,7.03260167850226,"10","004","2008"
"01M14V","",,,10.0942713120004,"10","004","2008"
"01M14W","",,,14.1968410481147,"10","004","2008"
"01M15Z","",,,8.1261687773701,"10","004","2008"
"01M16Z","",,,6.1918446160836,"10","004","2008"
"01M17V","",,,4.56699816801884,"10","004","2008"
"01M17W","",,,10.5807142857143,"10","004","2008"
"01M18V","",,,6.5181194906954,"10","004","2008"
"01M18W","",,,11.9227313566936,"10","004","2008"
"01M19V","",,,5.08696951583981,"10","004","2008"
"01M19W","",,,10.8687669518047,"10","004","2008"
"01M20V","",,,2.55239678096571,"10","004","2008"
"01M20W","",,,6.8083606144548,"10","004","2008"
"01M21Z","",,,5.96548692020224,"10","004","2008"
"01M22Z","",,,4.55009494872769,"10","004","2008"
"01M23Z","",,,2.68861426256078,"10","004","2008"
"01M24V","",,,3.61711229946524,"10","004","2008"
"01M24W","",,,7.82832618025751,"10","004","2008"
"01M25V","",,,4.05008710801394,"10","004","2008"
"01M25W","",,,8.4831884057971,"10","004","2008"
"02C02V","",,,2.75591578162847,"10","004","2008"
"02C02W","",,,5.31608788093551,"10","004","2008"
"02C03Z","",,,4.55239467050774,"10","004","2008"
"02C04Z","",,,4.34516940375795,"10","004","2008"
"02C05Z","",,,2.0880749335943,"10","004","2008"
"02C06Z","",,,3.80434782608696,"10","004","2008"
"02C07Z","",,,2.06548901335631,"10","004","2008"
"02C08V","",,,2.40767386091127,"10","004","2008"
"02C08W","",,,7.2327311370882,"10","004","2008"
"02C09Z","",,,4.40867992766727,"10","004","2008"
"02M02Z","",,,4.08217446270544,"10","004","2008"
"02M03Z","",,,6.31416400425985,"10","004","2008"
"02M04Z","",,,5.01722464822902,"10","004","2008"
"02M05Z","",,,3.47534952170714,"10","004","2008"
"02M06V","",,,4.66286105719831,"10","004","2008"
"02M06W","",,,8.33737769080235,"10","004","2008"
"03C02V","",,,12.9773901808786,"10","004","2008"
"03C02W","",,,22.8649314104819,"10","004","2008"
"03C03Z","",,,3.79387387387387,"10","004","2008"
"03C04Z","",,,3.18947368421053,"10","004","2008"
"03C05Z","",,,4.42201215395003,"10","004","2008"
"03C06Z","",,,5.18604651162791,"10","004","2008"
"03C07V","",,,2.87920573634859,"10","004","2008"
"03C07W","",,,6.95234312946783,"10","004","2008"
"03C09Z","",,,2.61683149117704,"10","004","2008"
"03C10Z","",,,2.20685765847056,"10","004","2008"
"03C11Z","",,,2.71617584293641,"10","004","2008"
"03C12Z","",,,2.8410896708286,"10","004","2008"
"03C13Z","",,,3.44766355140187,"10","004","2008"
"03C14Z","",,,3.55520504731861,"10","004","2008"
"03C15Z","",,,6.63354037267081,"10","004","2008"
"03C16V","",,,3.78621019870721,"10","004","2008"
"03C16W","",,,11.6697741125852,"10","004","2008"
"03C17Z","",,,4.04516129032258,"10","004","2008"
"03C18Z","",,,3.58356545961003,"10","004","2008"
"03C19Z","",,,4.19473422752111,"10","004","2008"
"03C20Z","",,,2.69588510201755,"10","004","2008"
"03C21Z","",,,2.21962196219622,"10","004","2008"
"03K02Z","",,,2.24299065420561,"10","004","2008"
"03M02Z","",,,3.51926782273603,"10","004","2008"
"03M03Z","",,,3.04756259153358,"10","004","2008"
"03M04V","",,,3.22362321527907,"10","004","2008"
"03M04W","",,,7.67302137492779,"10","004","2008"
"03M05Z","",,,5.15457627118644,"10","004","2008"
"03M06Z","",,,4.30280649926145,"10","004","2008"
"03M07V","",,,3.91372638288186,"10","004","2008"
"03M07W","",,,12.0811135589826,"10","004","2008"
"03M08Z","",,,4.20925925925926,"10","004","2008"
"03M09V","",,,3.83277770369383,"10","004","2008"
"03M09W","",,,9.52271273192578,"10","004","2008"
"03M10Z","",,,3.17811094452774,"10","004","2008"
"03M11V","",,,2.99104726212784,"10","004","2008"
"03M11W","",,,7.64714424007744,"10","004","2008"
"04C01S","",,,25.2156359393232,"10","004","2008"
"04C02V","",,,8.68369954011242,"10","004","2008"
"04C02W","",,,12.3161900369004,"10","004","2008"
"04C03V","",,,7.56712802768166,"10","004","2008"
"04C03W","",,,14.5728587319244,"10","004","2008"
"04M02V","",,,3.70704321197686,"10","004","2008"
"04M02W","",,,5.87417218543046,"10","004","2008"
"04M03V","",,,4.53074227460975,"10","004","2008"
"04M03W","",,,9.4393882459041,"10","004","2008"
"04M04Z","",,,4.05105592944999,"10","004","2008"
"04M05V","",,,7.14531941249336,"10","004","2008"
"04M05W","",,,11.6866524969931,"10","004","2008"
"04M06Z","",,,9.08788449466416,"10","004","2008"
"04M07V","",,,10.3766459267834,"10","004","2008"
"04M07W","",,,15.8542792400209,"10","004","2008"
"04M08V","",,,6.81141599792907,"10","004","2008"
"04M08W","",,,11.733808655281,"10","004","2008"
"04M09V","",,,8.53395085956512,"10","004","2008"
"04M09W","",,,14.8958983666062,"10","004","2008"
"04M10V","",,,8.47288850123564,"10","004","2008"
"04M10W","",,,12.0585452395033,"10","004","2008"
"04M11V","",,,3.81363957597173,"10","004","2008"
"04M11W","",,,8.22522359743428,"10","004","2008"
"04M12V","",,,4.89045033535612,"10","004","2008"
"04M12W","",,,9.37221659919028,"10","004","2008"
"04M13Z","",,,12.0315525169409,"10","004","2008"
"04M14V","",,,5.78219563687544,"10","004","2008"
"04M14W","",,,12.5330553901132,"10","004","2008"
"04M15V","",,,4.82581453634085,"10","004","2008"
"04M15W","",,,9.59799713876967,"10","004","2008"
